Country,Other names,ISO 3166-1 alpha-3 CODE,Population,Continent,Total Cases,Total Deaths,cases,deaths,test
0.0,0.017857142857142856,0.004464285714285714,0.028111398077589635,0.2,0.0021728746585783355,0.007608443378541631,0.006301407256818982,0.030225898822780782,0.23764839667526227
0.004464285714285714,0.02232142857142857,0.017857142857142856,0.001995028953095198,0.4,0.0033464342102402923,0.00346352291459619,0.13697587046628404,0.193445752465797,0.07024418548123319
0.008928571428571428,0.026785714285714284,0.2544642857142857,0.031428591713902415,0.0,0.003246494146174789,0.0068179428736925,0.008424863692199388,0.024180719058224626,0.14253229961422373
0.013392857142857142,0.03125,0.02232142857142857,5.327226866026305e-05,0.4,0.0004890452603122194,0.00015175229264983306,0.7421408406186472,0.3141902640789055,0.021059669395430657
0.017857142857142856,0.03571428571428571,0.008928571428571428,0.024076185608240392,0.0,0.001212049734056667,0.0018845055949979269,0.004098931806590186,0.008749602290804964,0.10552340712953585
0.02232142857142857,0.040178571428571425,0.013392857142857142,1.0026936476927805e-05,0.6000000000000001,3.297936580422957e-05,8.92660544999018e-06,0.25457196836365986,0.0940184537066497,0.018363664623012442
0.026785714285714284,0.04464285714285714,0.040178571428571425,6.8464828245974e-05,0.6000000000000001,9.15455385717999e-05,0.0001338990817498527,0.10834656303203144,0.21619471842188992,0.09925642837099298
0.03125,0.049107142857142856,0.03125,0.0319045529913939,0.6000000000000001,0.11047443597555891,0.12702063632811028,0.282847845295136,0.44368437798281896,0.07803485646079822
0.03571428571428571,0.05357142857142857,0.03571428571428571,0.0020649528006456033,0.2,0.00516346407780315,0.008546728795840598,0.20420093817121268,0.4610244988864142,0.11233987293712897
0.040178571428571425,0.05803571428571428,0.0,7.41702884973966e-05,0.6000000000000001,0.0004160605430285354,0.0002102711505997687,0.45481620895500946,0.31355392936684695,0.03429940589932753
0.04464285714285714,0.0625,0.04464285714285714,0.018075833238403866,1.0,0.05719537241457016,0.006331938799193034,0.2584625773129225,0.03897550111358575,0.007513666520649273
0.049107142857142856,0.06696428571428571,0.049107142857142856,0.006319328728340014,0.4,0.047499988727875156,0.01585464312423256,0.6139691251158348,0.2795100222717149,0.022653694800938894
0.05357142857142857,0.07142857142857142,0.05357142857142857,0.007154996625145921,0.2,0.009678264719858493,0.00961792144983942,0.11047720301421625,0.14985682468978684,0.06744649314622889
0.05803571428571428,0.07589285714285714,0.08928571428571427,0.0002772254789505475,0.6000000000000001,0.00040682289925380487,0.0007815738993991403,0.11962904164302082,0.31355392936684695,0.13038505244753248
0.0625,0.08035714285714285,0.09375,0.0012534990661244717,0.2,0.006796755255629735,0.0014590040685483951,0.44273491993937086,0.1296531975819281,0.014569018116460148
0.06696428571428571,0.08482142857142856,0.08035714285714285,0.11641632932710279,0.2,0.023848871365822654,0.028884511546068227,0.016721860251280467,0.02768055997454661,0.08220025538499
0.07142857142857142,0.08928571428571427,0.1294642857142857,0.00019952853236301197,0.6000000000000001,0.0007323765276799214,0.00037194189374959086,0.29900220534886895,0.20712694877505566,0.034467487585243144
0.07589285714285714,0.09375,0.10714285714285714,0.006560776969632621,0.4,0.011795359161728304,0.0067881875221925325,0.1468431903568068,0.11533566656061088,0.03905875575867468
0.08035714285714285,0.09821428571428571,0.0625,0.00811292478149437,0.4,0.047056349663683175,0.030574615511266365,0.4737735889718189,0.41998090995863824,0.04409799563301735
0.08482142857142856,0.10267857142857142,0.11160714285714285,0.000284477499664667,0.6000000000000001,0.0007000081171517984,0.0006506503527992843,0.20061060147837395,0.25437480114540245,0.06308312594737261
0.08928571428571427,0.10714285714285714,0.06696428571428571,0.008808199587888048,0.0,0.00032931711292693265,0.00016167074314982216,0.003041513716982623,0.002068087814190264,0.033317868832247216
0.09375,0.11160714285714285,0.11607142857142856,4.242967091504857e-05,0.8,0.00015350862267452244,0.00012695616639986034,0.29171808888920814,0.32914412981228125,0.0561258136232572
0.09821428571428571,0.11607142857142856,0.13839285714285712,0.0005458642819089699,0.2,0.0003841198011936869,1.1902140599986906e-05,0.05741521618884108,0.0023862551702195354,0.002102910336945372
0.10267857142857142,0.12053571428571427,0.12053571428571427,0.008303146160237305,0.6000000000000001,0.011027095121129886,0.02171743921477611,0.1084701200370671,0.2914412981228126,0.13366669360193906
0.10714285714285714,0.125,0.09821428571428571,0.0022540403129576677,0.4,0.0045906201918201614,0.01559081234093285,0.1663192224528939,0.7706013363028953,0.230500790141754
0.11160714285714285,0.1294642857142857,0.14285714285714285,0.001691005458148837,0.0,0.0037332422146488476,0.0026640958042970695,0.18027685389384157,0.17546929685014317,0.04843267337042271
0.11607142857142856,0.13392857142857142,0.125,0.1495173080232873,0.6000000000000001,0.3665709051293862,0.6548845393177296,0.2002657912317628,0.4880687241489023,0.12125032858265825
0.12053571428571427,0.13839285714285712,0.9598214285714285,2.0688893736831774e-05,0.6000000000000001,7.519637538318961e-05,6.149439309993236e-05,0.28913344874898533,0.32246261533566656,0.05549377128744584
0.125,0.14285714285714285,0.13392857142857142,0.0003084832306202386,0.2,0.001661468435160618,0.0002112629956497676,0.43917331743374977,0.0762010817690105,0.00862987164928332
0.1294642857142857,0.14732142857142858,0.08482142857142856,0.004763406919877471,0.4,0.0139380648487725,0.0362697897883601,0.238990855344918,0.8483932548520522,0.1766112522353536
0.13392857142857142,0.15178571428571427,0.07589285714285714,0.015218990762567355,0.0,0.0002547927883474602,0.0003788848090995832,0.00135481692730969,0.002704422526248807,0.1009195783747626
0.13839285714285712,0.15625,0.05803571428571428,0.008691134826611477,0.0,0.0004706555065014134,3.769011189995854e-05,0.004410697737901112,0.00047725103404390706,0.005434870503382382
0.14732142857142858,0.1607142857142857,0.20089285714285712,0.00039306813786688327,0.0,0.0006837689259128872,0.00039772986504956246,0.14189372660857574,0.11263124403436207,0.03947728479406598
0.15178571428571427,0.16517857142857142,0.4821428571428571,0.011896659988760785,0.2,0.0016586946982070944,0.003029094782696668,0.011375864719446582,0.028316894686605153,0.12394225689698106
0.15625,0.16964285714285712,0.17410714285714285,0.019245854167639766,0.0,0.0014607085314320178,0.0019112854113478976,0.006186470507948595,0.011135857461024499,0.08880441118965231
0.1607142857142857,0.17410714285714285,0.15178571428571427,0.02662406615617059,0.8,0.04275739952067626,0.03738263993445888,0.13117587477641213,0.15653833916640153,0.05933825255619196
0.14285714285714285,0.18303571428571427,0.14732142857142858,0.0034571212300897824,0.0,0.00017898545768816406,0.0001120784906498767,0.004216741974182333,0.003658924594336621,0.04249629539096355
0.16517857142857142,0.0,0.07142857142857142,1.795635901096169e-05,0.6000000000000001,0.00010475439164122271,3.2730886649963993e-05,0.46221382545417977,0.19694559338211898,0.021203671579175954
0.16964285714285712,0.17857142857142855,0.21875,4.6041091079064004e-05,0.6000000000000001,0.00025177466928349404,2.3804281199973813e-05,0.441370046046535,0.056951956729239576,0.006416499352058569
0.17410714285714285,0.1875,0.875,0.011984413052211339,0.0,8.92850040502058e-05,0.0001894424045497916,0.0005962343847651339,0.0017499204581609927,0.14398439844427377
0.17857142857142855,0.3883928571428571,0.33035714285714285,0.00012218452949292922,0.4,0.0008435459497202625,0.0001547278277998298,0.5614056764386849,0.1404708876869233,0.012448860111500988
0.18303571428571427,0.1919642857142857,0.1607142857142857,0.013480397652876758,0.6000000000000001,0.042603768706946515,0.056287206587438084,0.2581522480909724,0.4653197581928094,0.08966805430100891
0.1875,0.19642857142857142,0.16517857142857142,1.0000000000000002,0.2,0.0018907477311778701,0.00460017734189494,0.00014223422672710425,0.00047725103404390706,0.1651255863690509
0.1919642857142857,0.20089285714285712,0.1919642857142857,0.03601097671913693,0.6000000000000001,0.0743645597747706,0.13852107968284763,0.16867973593281949,0.42857142857142855,0.12642296689150867
0.19642857142857142,0.20535714285714285,0.19642857142857142,0.0006261318815566934,0.0,9.887700188507805e-05,0.00015869520799982544,0.012877226001566015,0.02815781100859052,0.10891584117582234
0.20089285714285712,0.20982142857142855,0.18303571428571427,0.0039983270717910335,0.0,0.00029411386991767536,0.00038186034424957994,0.005995388162951576,0.01065860642698059,0.08811446414249315
0.20535714285714285,0.21428571428571427,0.1875,1.1663122411182585e-05,1.0,2.5867846390349763e-05,0.0,0.1729611298282414,0.0,0.0
0.20982142857142855,0.21875,0.20535714285714285,0.0035952611778333108,0.6000000000000001,0.01025631394479391,0.008240248675390936,0.2329925937632447,0.2553293032134903,0.05452864268726887
0.21428571428571427,0.2232142857142857,0.40178571428571425,0.002820872091813506,0.4,0.013474362013313179,0.015473774625032978,0.39011831301586847,0.6111994909322304,0.0779406197347764
0.21875,0.22767857142857142,0.20982142857142855,0.007860437322235998,0.6000000000000001,0.013349934861781326,0.008444568755690711,0.13871859892103128,0.11963092586700605,0.042931308423010864
0.2232142857142857,0.23214285714285712,0.21428571428571427,0.00011426413898316087,0.6000000000000001,0.0004969510215850377,0.0002648226283497087,0.353548312944033,0.25707922367165126,0.03616654463175965
0.22767857142857142,0.23660714285714285,0.2232142857142857,0.0008489685946935395,0.2,0.005375954322832995,0.0009392772623489667,0.5169395217194538,0.12313076678332803,0.011858054596643705
0.23214285714285712,0.24107142857142855,0.22767857142857142,0.007463896023653472,0.4,0.046806872186237844,0.03939608538595666,0.512238608690655,0.5881323576201082,0.05712412077452497
0.24107142857142855,0.2544642857142857,0.24553571428571427,0.004048504829983708,0.4,0.03567278657715618,0.005715011178093713,0.7196908201455388,0.1573337575564747,0.010873167886950821
0.24553571428571427,0.2589285714285714,0.23660714285714285,0.0007033452674604746,0.0,0.00019048363598448862,0.00018745871444979378,0.02209515326097107,0.029748647788736874,0.06678767063754305
0.25,0.26339285714285715,0.24107142857142855,4.967196483380518e-05,0.6000000000000001,0.00014528516465812878,6.248623814993126e-05,0.23628265819965952,0.1385618835507477,0.029187895180060458
0.2544642857142857,0.26785714285714285,0.25,0.007668555440570399,0.6000000000000001,0.007064219256403645,0.0043393220937452265,0.07523472239183375,0.06299713649379574,0.04169012133137482
0.23660714285714285,0.25,0.17857142857142855,0.06553257392568912,0.0,0.0010599707467282336,0.0013260968318485414,0.001308842227761535,0.0022271714922048997,0.08490876895321564
0.2589285714285714,0.27232142857142855,0.2589285714285714,0.012583088274771932,0.6000000000000001,0.010507074428319066,0.035132143516011356,0.0681962832328834,0.31116767419662744,0.2269334561277799
0.26339285714285715,0.27678571428571425,0.26339285714285715,0.07344497456783798,0.0,0.0061738619134281015,0.02421788058582336,0.006854540360757721,0.036748329621380846,0.2662285060290452
0.26785714285714285,0.28125,0.8035714285714285,0.004545674689992841,0.6000000000000001,0.001974228660105064,0.004086401605995505,0.03546229715459711,0.10022271714922049,0.1404808411254168
0.27232142857142855,0.2857142857142857,0.36160714285714285,0.0010301947720391105,0.0,0.0001943082160129154,0.00018150764414980034,0.015387157255023097,0.01956729239580019,0.06339465438963279
0.27678571428571425,0.2901785714285714,0.26785714285714285,0.002523077914525968,0.0,0.00011885523941376103,0.00010216004014988762,0.0038345772841882953,0.004454342984409799,0.05833030811699306
0.28125,0.29464285714285715,0.28125,0.0009221641193413566,0.4,0.006826875350741787,0.002447873583397307,0.6043848369694054,0.29557747375119314,0.02433562069689377
0.2857142857142857,0.29910714285714285,0.8526785714285714,0.0008200980765143364,0.0,0.0008535045207207987,0.001382631999698479,0.08494831438074235,0.18771874005727013,0.10994380254202661
0.2901785714285714,0.30357142857142855,0.2857142857142857,0.08333386211203601,0.0,0.0057407557181961945,0.007442805255191812,0.005614660182318418,0.01002227171492205,0.08799193273708289
0.29464285714285715,0.30803571428571425,0.30803571428571425,3.361511000299321e-05,0.4,0.0004183332966556516,2.777166139996945e-05,1.0,0.0905186127903277,0.004505499373903801
0.29910714285714285,0.3125,0.29910714285714285,1.981487169636786e-06,0.6000000000000001,1.4907308736998917e-06,0.0,0.048309352259584645,0.0,0.0
0.30357142857142855,0.3169642857142857,0.29464285714285715,0.0006301657225478964,1.0,0.0007871669968411535,0.0008271987716990901,0.1019417127012291,0.1461979000954502,0.07132018399049955
0.30803571428571425,0.3214285714285714,0.2901785714285714,0.0038594416346600506,0.4,0.010870421750125132,0.0031520835688965327,0.2300415927359975,0.09099586382437162,0.019680087887411844
0.3125,0.32589285714285715,0.30357142857142855,0.045525268004633274,0.4,0.3176704847176197,0.1413438706951445,0.5700072553822725,0.3460069996818326,0.03019786856547459
0.3169642857142857,0.33035714285714285,0.3839285714285714,0.0002163649203650485,0.6000000000000001,0.0009662135500569282,0.00039078694969957013,0.3638538291896241,0.20076360165447024,0.027449701656733227
0.3214285714285714,0.33482142857142855,0.7455357142857142,0.000196582702910256,1.0,0.0008836490540438941,0.0006407319022992951,0.36615256416703185,0.36223353483932547,0.049211513151920086
0.32589285714285715,0.33928571428571425,0.3169642857142857,0.0016096505417337638,0.0,0.0005814461362705684,0.0003005290501496694,0.029485586213336974,0.020839961819917277,0.03507874408904693
0.33035714285714285,0.34375,0.3526785714285714,0.0017609758553627645,0.0,0.0001464704178937754,0.00036202344324960174,0.006779831473991969,0.02290804963410754,0.16773617602612237
0.33482142857142855,0.3482142857142857,0.32589285714285715,0.0027616852368015188,0.2,0.020152005428313188,0.016619355657781717,0.5959614099865669,0.6705377028316895,0.055972130739877564
0.33928571428571425,0.3526785714285714,0.23214285714285712,0.0585359531512681,0.4,0.2644993280774969,0.12949826526300753,0.36910787532236167,0.24657970092268533,0.0332288682848339
0.34375,0.3571428571428571,0.33482142857142855,0.022376497595687994,0.0,0.001966909415897308,0.0014332160972484235,0.0071677430014295265,0.007158765510658607,0.0494539303279394
0.3482142857142857,0.36160714285714285,0.33928571428571425,2.2835736427637408e-05,0.4,0.00020745597355472756,0.0001001763500498898,0.724421904070916,0.47709195036589247,0.032771013535067756
0.3526785714285714,0.36607142857142855,0.36607142857142855,0.007179156595285104,0.4,0.03760686325651553,0.027458238364169794,0.42787647172915155,0.42618517340120904,0.04955433035890648
0.3571428571428571,0.37053571428571425,0.375,3.900236509183039e-05,0.8,0.0001462626930998992,2.0828746049977087e-05,0.3020279152628819,0.058701877187400574,0.009664279267777645
0.36160714285714285,0.375,0.37053571428571425,7.825276346541405e-05,0.6000000000000001,0.00017134851673683262,0.00021622222089976215,0.17760601119196595,0.30575882914412983,0.08563774014664892
0.36607142857142855,0.3794642857142857,0.3482142857142857,0.0002775186723536284,0.6000000000000001,0.0015970859681645134,0.0008361253771490803,0.4691631886327555,0.33503022589882275,0.03553169954163241
0.37053571428571425,0.3839285714285714,0.3794642857142857,0.01284957467687077,0.6000000000000001,0.01015094859787658,0.017183715491231096,0.06451830726903102,0.14906140629971365,0.11489102789576935
0.375,0.39285714285714285,0.34375,0.00955662924662654,0.0,0.00044548414912582503,0.00043641182199951993,0.0037943494220836595,0.005090677696468342,0.06648574378424996
0.3794642857142857,0.39732142857142855,0.3571428571428571,0.0014232865321233035,0.0,9.958571000536161e-05,0.0001686136584998145,0.0057008627439712085,0.013203945275214762,0.11489963156647248
0.3839285714285714,0.40178571428571425,0.3883928571428571,0.0005505303645987597,0.6000000000000001,0.0007731150254907037,0.0012160020312986623,0.11459050191441522,0.2459433662106268,0.10674794307844032
0.3883928571428571,0.40625,0.40625,0.00809062888220937,0.6000000000000001,0.0003732692354900352,0.0008262069266490911,0.003755558269339904,0.01145402481705377,0.15022029508440862
0.39285714285714285,0.4151785714285714,0.39732142857142855,0.007072418216828418,0.6000000000000001,0.005144988790253689,0.010791274143988129,0.0594093687817423,0.17006045179764556,0.14235196095343391
0.39732142857142855,0.004464285714285714,0.39285714285714285,0.005282101483253546,0.2,0.01431371680983935,0.008105357748591084,0.2213322605903439,0.17101495386573337,0.03843223045535886
0.40178571428571425,0.4196428571428571,0.4107142857142857,0.006681338513842145,0.4,0.02265662880181736,0.045138868225450345,0.27697888755594186,0.7527839643652561,0.13521701207159864
0.40625,0.42410714285714285,0.4419642857142857,0.00023922011038341167,0.4,0.002221787737983423,0.0001001763500498898,0.7569317634889051,0.046611517658288255,0.003060105778906268
0.4107142857142857,0.42857142857142855,0.42410714285714285,0.975287412403842,0.2,0.5257764169332805,0.5171361069288312,0.044026521654801844,0.05902004454342984,0.06675440697086664
0.4151785714285714,0.43303571428571425,0.4151785714285714,0.19355329457880238,0.2,0.07355877086111373,0.15402163412423056,0.031032922195004562,0.08860960865415209,0.1421095891173026
0.4196428571428571,0.9330357142857142,0.43303571428571425,0.059662677335259456,0.2,0.08758221060016935,0.13917073819059692,0.11990345313094888,0.2599427298759147,0.10784702273088512
0.42410714285714285,0.4375,0.4375,0.02904200158145048,0.2,0.028351489559672434,0.024967715443622536,0.07973305940074853,0.09576837416481068,0.05976940470120308
0.42857142857142855,0.4419642857142857,0.42857142857142855,0.0034971497720923963,0.4,0.01797685801610774,0.006730660509292596,0.41984382969247236,0.21444479796372892,0.025410885228848067
0.43303571428571425,0.4464285714285714,0.4196428571428571,5.906665961214622e-05,0.4,0.00034720588341133134,8.331498419990835e-05,0.47569303267795443,0.15574292077632834,0.016285344481751066
0.4375,0.4508928571428571,0.4464285714285714,0.006478875963135032,0.2,0.04818179037779898,0.010444128376488511,0.6074464646174402,0.1796054724785237,0.01471178433375676
0.4419642857142857,0.45535714285714285,0.4508928571428571,0.04189843503859427,0.4,0.18141110898267868,0.15848096946902568,0.35368480033331656,0.4215717467387846,0.05929108590592488
0.4464285714285714,0.24553571428571427,0.16964285714285712,0.019120203425142167,0.0,0.00099903406748937,0.0007895086597991315,0.004255533126926088,0.004613426662424435,0.05363490072156383
0.4508928571428571,0.45982142857142855,0.45535714285714285,0.002072494540907317,0.6000000000000001,0.0015739429823055989,0.0028694077296468434,0.06200981272493481,0.15431116767419661,0.1237303067484226
0.45535714285714285,0.46428571428571425,0.46428571428571425,0.08740072001532727,0.2,0.08130397308737121,0.02801763897236918,0.0759789378407695,0.03579382755329303,0.023388151239364215
0.45982142857142855,0.46875,0.45982142857142855,0.0072114717885649595,0.2,0.020641893806906435,0.013888806235134723,0.2337971510053374,0.21460388164174354,0.04566582576673361
0.46428571428571425,0.4732142857142857,0.46875,0.013318086618656489,0.2,0.015948217679112628,0.013548603382985096,0.09780686316061693,0.11342666242443525,0.05765782227054014
0.46875,0.4776785714285714,0.4732142857142857,0.03879793425460449,0.0,0.003952306338449598,0.0056019408423938375,0.008308490233968121,0.016067451479478204,0.09619727495009868
0.4732142857142857,0.4821428571428571,0.48660714285714285,8.465855298296355e-05,1.0,3.746377753085138e-05,1.2893985649985816e-05,0.035911987184552505,0.016862869869551385,0.023351252723999676
0.4776785714285714,0.48660714285714285,0.5,0.0030433079220271823,0.2,0.00769222018471353,0.0025331722576972136,0.2064292743899373,0.0927457842825326,0.022350565641794384
0.4821428571428571,0.49107142857142855,0.4776785714285714,0.004663139639421485,0.2,0.002455636979465952,0.0029666085445467366,0.04300071117113364,0.07095132039452752,0.08199174137190457
0.48660714285714285,0.49553571428571425,0.5044642857142857,0.005182667928114378,0.2,0.0022429267905367083,0.0006734627889492592,0.035337303440200564,0.014476614699331848,0.0203785056156148
0.49107142857142855,0.5,0.5491071428571428,0.001284557418489224,0.4,0.009806235411991764,0.005596981617143843,0.6233364701487714,0.4853643016226535,0.038737110020653324
